,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
344,78fbc0c2-a480-4259-a8e5-c8a44c89dece,Raju Yadav,https://play-lh.googleusercontent.com/a-/AD_cMMTbzJHJd-HXQPC7_pHcU99VFkvnT8ZZ_3mO2l4Lwag2yMg,perfect,5,0,5.115.4,2023-08-16 14:24:10,,,5.115.4
345,c9b546f1-7b3e-45af-b539-6f1ee804d05f,Franz Nichols,https://play-lh.googleusercontent.com/a/AAcHTtd0OA6qPPCuMgKq4ykannSpRWJu4p__Do_u0rP-Pqbv=mo,this is an awesome way to learn another language.,5,0,5.115.4,2023-08-16 14:24:01,,,5.115.4
346,ceadfa1a-f71c-46d1-89db-aa07d7b89939,Suaad,https://play-lh.googleusercontent.com/a/AAcHTtdLHxDn9vpHdlBvLBkF-AbnnrIZbgauFWBPoN3TCY9H=mo,"great app 👌, thankx",4,0,5.113.3,2023-08-16 14:23:35,,,5.113.3
347,ed19998a-7bd8-4c03-88e4-e31249fb2a77,Ginger White,https://play-lh.googleusercontent.com/a-/AD_cMMR2MqwhCu5sk5tV0sE343Vk-7_eHs1MPpnGOROW2sqR13M,"Love this app, can do when you want, where you want.",5,0,5.115.4,2023-08-16 14:23:30,,,5.115.4
348,1d63f494-d261-457f-8fe2-0ee2c8415275,Dalex inelus,https://play-lh.googleusercontent.com/a-/AD_cMMTDFglZePWXC4wEm7KkYVDObwG_RwGx48c_iW8gZOiGQ6o,super application,1,0,5.115.4,2023-08-16 14:23:23,,,5.115.4
349,c6f32b21-72c0-4b1a-92b3-a3b6036d5944,Darsh Tandon,https://play-lh.googleusercontent.com/a/AAcHTtdmTcGVmu56uPyfIVCX6yjX9KpNJ_Bq5Zrub6HRqfTP=mo,to do some work on streaks,5,0,5.115.4,2023-08-16 14:21:16,,,5.115.4
350,e2612c5c-4546-4d10-a960-0e4bfb115fd5,Ishwari Bangar,https://play-lh.googleusercontent.com/a/AAcHTtdMlut3EeAJJTHcSos577cfAnMPGsW3FsMev3nRcAJp=mo,such a good app,5,0,5.115.4,2023-08-16 14:19:16,,,5.115.4
351,3224e18a-b747-4841-a46e-cd9ca035bc0b,Alexi Gray,https://play-lh.googleusercontent.com/a-/AD_cMMS3FqifiWPEHTX2ZUT85Z5cZIqnkAkD7A74BlFAjF47OLs,"User for 10 years. I love Duolingo & even got the Duo anniversary plushy. It's so cute. Duo's come a long way! One thing I'd wish I could see in the near future, though, is to use the app on my phone in landscape mode since I have a hard time holding my phone for long periods of time.",5,0,5.115.4,2023-08-16 14:18:58,,,5.115.4
352,fa2ccd60-9035-4de4-a3eb-d5e3b0f8b1e8,Jalka Bearrr,https://play-lh.googleusercontent.com/a-/AD_cMMQqURCxiYPo4e24-h7HaRl0Ek2fyKZ44JLlSRXr0NMsvQyH,It is a very good app but I'm wondering if there is a way to remove other languages from the learning expect one. Otherwise I like duolingo☺️🙌,5,0,5.110.2,2023-08-16 14:18:55,,,5.110.2
353,5d1550c0-16c7-4ef5-ad83-980ff16be9e1,shreepal singh,https://play-lh.googleusercontent.com/a/AAcHTtfTW8hNgcJwHJDLdOI_UNSTlrq-Bb-6B99Nua6RGxM-=mo,This is nice app for kids and learning other languages 💚,5,0,5.114.4,2023-08-16 14:17:23,,,5.114.4
354,07fffb0c-57bb-444a-b598-f09e0efbd583,Sandra Guzman,https://play-lh.googleusercontent.com/a-/AD_cMMTmylsFKiWuna34BkV_sacQDgvESX1Xaori7kPQHvvK-Ow,Duolingo is fun and easy to study,5,0,5.115.4,2023-08-16 14:16:22,,,5.115.4
355,c89426d4-5a4b-4092-bef9-1478783c8ded,Rustam Ali,https://play-lh.googleusercontent.com/a/AAcHTtfGagaeA5cIQGJobzfzAcdupTwqA-ndb1Ix8M1cNys=mo,good for learning,4,0,5.115.4,2023-08-16 14:14:15,,,5.115.4
356,3618e791-3001-45ed-a869-2e9b0bc62635,Lily Sinfield,https://play-lh.googleusercontent.com/a/AAcHTtejryd8AnN-J6hzc-GC8aBAcq4OpJqXKiVGj0ilHwNGpA=mo,"Really useful and helpful, I just wish I was able to see all the words I have learnt so far and improve my pronunciation somehow.",4,0,5.115.4,2023-08-16 14:12:01,,,5.115.4
357,e665b35c-2886-4ba8-85ca-f041b1f4ec18,HAFIJNUR ROHMAN,https://play-lh.googleusercontent.com/a-/AD_cMMSPJMhXLe8ULNdENtK4XM2JkI3mvUcrvRDJLNAIU2t2IBA,Excellent,5,0,5.115.4,2023-08-16 14:11:57,,,5.115.4
358,85d10820-3450-4b1a-9dce-7fc2194eaf0c,Kratika Agrawal,https://play-lh.googleusercontent.com/a/AAcHTtfl3fx9HAP0GnGXxaDkLbNk5C_Wyt8VuSSDHRCTvFCW=mo,"I have always loved Duolingo but the new heart policy is killing the app and now it has become one of the worst app. How can a new comer learn a new language without a mistake? Secondly, you have to pay gems to start a new challenge. After every lesson forcing to buy the 'Super Version'. It also eats up daily quest and do not reflect once finished. If Duolingo do not change, soon it will be trashed.",1,0,5.115.4,2023-08-16 14:11:04,,,5.115.4
359,3b441d75-ae19-4c42-b2bb-de5d14068057,Tsega Kebede,https://play-lh.googleusercontent.com/a-/AD_cMMTW4BKGDrFmwtTDKzvS7-AkoIWpt23zxQDqBFXFalDYox8,this app is the best👍👍👍👍👍,5,0,5.115.4,2023-08-16 14:10:39,,,5.115.4
360,ac0b1cec-8ff6-4b24-80dd-bbb3148dd036,Himani Sagwan,https://play-lh.googleusercontent.com/a/AAcHTtd90fpMlSByww1-YL_nVscbLDuNlR23rfXQ-gvoL1Mm=mo,An very nice app this app is the reason how I learned Japanese from. And now my mother is learning English from it 10/10,5,0,5.115.4,2023-08-16 14:09:42,,,5.115.4
361,7adad82f-adec-49f9-9855-1ffd466aba92,Adnan Khan,https://play-lh.googleusercontent.com/a-/AD_cMMR0sCCWARUuW0q7w5qlXlULM5DosteqXslc7eKuTXv2fg,Y6,2,0,,2023-08-16 14:09:02,,,
362,00c37e80-6260-419d-ad3e-d861133c2b40,Gurnam Singh,https://play-lh.googleusercontent.com/a/AAcHTtd2JdoNqOJBAU6m0IlOJXYyfYi54wmymOZe0Vbj5-rY=mo,it's very amazing aap just remember that,5,0,5.114.4,2023-08-16 14:08:21,,,5.114.4
363,542e0f0c-3cd7-429f-bebf-9953bfc10a12,Aditya Kumar,https://play-lh.googleusercontent.com/a-/AD_cMMSnLqIvRdS2rdvvSKlCmUrrTOjSfo8Ke8s2dvRJoyBB-rw,I ❤️ this app,5,0,5.115.4,2023-08-16 14:08:14,,,5.115.4
364,620c2d88-9fde-417e-9d7b-28eee53ddb0c,Romaisa Jan,https://play-lh.googleusercontent.com/a-/AD_cMMSw0CyTvzGDjWh64TAqoa9_8_1IGotS3UA0LBlpQX27ghE,"It's super exciting app, I am learning Spanish and I am so happy with the lessons, the tests, the speaking tests everything is here. My dream is coming true with doulingo ✨",5,0,5.101.7,2023-08-16 14:08:14,,,5.101.7
365,de8be2e7-2094-4321-87df-41dbaf70d52e,George Robert,https://play-lh.googleusercontent.com/a-/AD_cMMRvkS2F_3_r7D9FmbHde5t0SB1QsdAP-aael5GoAamy6Q,I'm giving duolingo 5 stars because I don't want to get kidnapped 😭😭😭,5,0,5.115.4,2023-08-16 14:08:08,,,5.115.4
366,f2e9efc0-09ee-4dbc-85f3-01cad250e67f,Abbas Dub,https://play-lh.googleusercontent.com/a-/AD_cMMQOY8KfPuwX-Px4UwRz4OrKks3gnxRp-fl_G4Gvkr0pig,bien,5,0,5.113.3,2023-08-16 14:07:14,,,5.113.3
367,196acf25-0c87-4155-9729-8d3b708f2d3a,Amazing Granny,https://play-lh.googleusercontent.com/a/AAcHTtcYLJ2lUzjiD_fgtR06S-baTQBWjOOkSDdU5UdGOA5T=mo,can learn at my own pace. I find it enjoyable,5,0,5.115.4,2023-08-16 14:07:02,,,5.115.4
368,c7ce9174-74d4-4fc1-89f0-80606901cf68,Joy A Luke,https://play-lh.googleusercontent.com/a-/AD_cMMTIVVLE60d4yaWSBcXKaJBFF7VD6QLshBl_kZa39CavsJj8,Excelente,3,0,5.115.4,2023-08-16 14:05:50,,,5.115.4
369,9a9d068d-de7c-46be-ba3e-c30bf8793ed5,Anushka Tayal,https://play-lh.googleusercontent.com/a-/AD_cMMTNVH_3GxJgyDB_EsKhWvDsV-UV0ijx2o0YYZulpuMS4-w,an amazing platform to learn,5,0,5.115.4,2023-08-16 14:05:31,,,5.115.4
370,a8e357f1-38a5-4a09-87fe-a7024fd788aa,Makhetha Leokaoke,https://play-lh.googleusercontent.com/a/AAcHTtfxQ2ocfGGdZuVTbqeH_2FoTkTs1Bo5yko8PKxyAMg4=mo,I had a debited misunderstanding and the money was refunded thank you duolingo,5,0,5.116.4,2023-08-16 14:04:57,,,5.116.4
371,bc9bdd7b-c825-4444-8f75-7c6fb32ca0ff,Yashita Ramchandani,https://play-lh.googleusercontent.com/a/AAcHTtfC-s2474axsn5Z187YdnIQnAi7Zd9cDBJMFmn51bhN=mo,It has become worst after the update .Only ads restarting again and again .I loved duolingo but now I feel other apps are better,1,0,5.115.4,2023-08-16 14:04:03,,,5.115.4
372,c80e5cf4-3891-4738-953d-c14336457b21,Ankit prasad,https://play-lh.googleusercontent.com/a-/AD_cMMRDtE8PiaxlKzo91DkkA96aEigEGFlRnTmOeVQy69OvmA,Very useful and knowledgeable application for young generation,4,0,,2023-08-16 14:03:52,,,
373,bf6cd2cd-05b0-4c8d-bea2-30ca1f6567cc,rileywastaken,https://play-lh.googleusercontent.com/a-/AD_cMMRpW41BVQwil7J5v_gsaMqwOPNQEoU5Iq_88YHRkhgZaz4,DON'T COME FOR ME DUO I GAVE YOU FIVE STARS I FINISHED MY LESSONS PLEASE,5,0,5.116.4,2023-08-16 14:03:51,,,5.116.4
374,f30f8600-8ea3-4548-bc2f-5190bd0e0aa9,Basma Ayman,https://play-lh.googleusercontent.com/a/AAcHTtdWQn6oqcbSGIyU9QNkUsZSBGx7qr3qhT944repob9o=mo,بالنسبة للصحه تجعلني اتمرن أقل وهذا مزعج جدا ارجو إلغاء هذا الأمر,4,0,,2023-08-16 14:03:46,,,
375,c2e9d382-2004-4551-9f79-d118decd78c7,Roaa Hassan,https://play-lh.googleusercontent.com/a/AAcHTtd3sFN4ggwjXHrHYU-MsRYcVJYLfObYJ2I8dfBADONv=mo,Great app to learn what ever you want to learn,5,0,5.115.4,2023-08-16 14:02:51,,,5.115.4
376,c2cb389e-cdbe-435c-8fc6-b6324b6134ef,Bence Boka,https://play-lh.googleusercontent.com/a/AAcHTtdFQVXcK-gFrs0OFyp__kDgt4LYtXb7PDNnaFBqlVcQ=mo,Senki sem kényszerített hogy ennyi pontot adjak,5,0,5.115.4,2023-08-16 14:02:40,,,5.115.4
377,f248959d-24d3-46e2-82ff-b1a665a97a3b,R El Salamony,https://play-lh.googleusercontent.com/a/AAcHTtdfNginKKnpSBadHNGB9ms5KP3vukNoB44VHrhGT_yP=mo,So good so many languages and it's so fun and also my friend love this app thanks so much,4,0,5.65.12,2023-08-16 14:00:58,,,5.65.12
378,48410fb1-810e-4e04-87f1-aaab0d7fb432,KISHAN_ RTW (KISHU),https://play-lh.googleusercontent.com/a-/AD_cMMRgWfluUDzbrDRZuASo803xa3AE3AP8uxFQYXtSscopkL4,good,5,0,5.114.4,2023-08-16 14:00:31,,,5.114.4
379,ce563468-963a-4fa9-99bd-733a66f0eb39,Pushkar Mandavi,https://play-lh.googleusercontent.com/a/AAcHTtdLa5W_DylkSpuvIgBi9-XxyCepN8P6700TQ7T5WECM=mo,I think it's very helpful for me,4,0,5.111.6,2023-08-16 13:59:37,,,5.111.6
380,000fc223-dae0-4a9d-be83-b04d05e8162f,Michai culley,https://play-lh.googleusercontent.com/a/AAcHTtdgdF39N_w7DzUDu47-7S4KHAWd7Hzs88JccKY63hhV=mo,time to do your (Spanish Yiddish German Russian French Japanese Korean Greek Finnish Norwegian Hawaiian...) lesson,5,0,5.115.4,2023-08-16 13:58:28,,,5.115.4
381,c22eaffc-2e6e-4da5-b633-252745678ff8,Jaki Akthar,https://play-lh.googleusercontent.com/a-/AD_cMMTpGnKmeo3T13alcEfYim74ffdBFXyPzZXMtqYEfkq4xnU,wow nice 💯,5,0,5.115.4,2023-08-16 13:57:18,,,5.115.4
382,567162d7-781e-4869-9c90-871a9b9be465,debbroto mondol,https://play-lh.googleusercontent.com/a-/AD_cMMRu4LoivFf__grdFaxj87rv3dv5AUWESTawj6ICJXsj3h0,great,5,0,5.115.4,2023-08-16 13:57:11,,,5.115.4
383,1ff5845b-c187-406c-ae2b-bc654db23073,Riddhi Parakh,https://play-lh.googleusercontent.com/a-/AD_cMMQhOYTrNEHzD-ASkRmP1DJFFsdzNNoISQzQq4n9-Pjt4CI,mistakes are key essential for learning and this app has 5 hearts which is very less. Nd that's why I started disliking this app,1,1,5.114.4,2023-08-16 13:56:16,,,5.114.4
384,37958972-2acb-45cc-ab20-87838cf02c1d,LOUDIA ORESTE,https://play-lh.googleusercontent.com/a/AAcHTtflaQjop_ht8mkQpsrqvdCYMiDirKshhcrADUcOr17E=mo,exellent,5,0,5.113.3,2023-08-16 13:56:13,,,5.113.3
385,30e4fcdb-c859-4631-b55c-570424d59cb5,Puja Magarde,https://play-lh.googleusercontent.com/a-/AD_cMMS7Wu5OXcwp-B55OJChKeGhE2A5JABxbi-hxDNF38UB9w,😊😊😊,5,0,5.114.4,2023-08-16 13:55:30,,,5.114.4
386,bd09da72-07c6-443d-a4b0-87d85775f8f5,K. R. Bhai,https://play-lh.googleusercontent.com/a-/AD_cMMRcpEsRRK2F9FsxFMjzzJ-wYN28cC0CCGRn4bziaD2Rja4,thank you so much I am not happy baby very small English speaking to very emotional and beautiful,2,0,5.115.4,2023-08-16 13:55:11,,,5.115.4
387,bf1f95e4-705f-4113-9e75-e434573dd8e9,Su Butler,https://play-lh.googleusercontent.com/a-/AD_cMMRiTgZ9dtIXidI_DhVkIZS0xFNh4xceGOvEem89rR2s6JM,Great way to learn,4,0,5.115.4,2023-08-16 13:54:38,,,5.115.4
388,c972243a-0280-4ace-9c68-a00b97b68764,Sumer Sharma,https://play-lh.googleusercontent.com/a/AAcHTtcFcfTXw7oKQd0c2CY1GBNrT3VUPeiS9QfII4CtW8eW=mo,This app is very important and great.,5,0,5.115.4,2023-08-16 13:54:30,,,5.115.4
389,c933ed82-d4ad-488b-8907-111b91965129,cliff luka,https://play-lh.googleusercontent.com/a-/AD_cMMRhYcbBYoK8lmX5XnkZouwNh_gaFvW-kVb5NRUUah0XHic,"I've used the app for over 7 years and i like and do recommend it. However It's become annoying. I'm learning a new language however the app acts as if i already know the language by bringing up new words and phrases that i know nothing about, and without any explanation whatsoever. There are no explanations and you get new lessons and now it's a gamble on what's right and what's wrong.",2,0,5.115.4,2023-08-16 13:53:53,,,5.115.4
390,a847e0e5-9856-46be-91e9-4d3e8210c0f0,Brian Andrews,https://play-lh.googleusercontent.com/a/AAcHTtdb3YOuA7NsmuWD-gr9_wq0i9XpPvetZdvxB9G9Gnbw=mo,not sure if I will ever be fluent,3,0,5.115.4,2023-08-16 13:53:23,,,5.115.4
391,fdc3d03e-83e7-4c0e-a557-ac340fea1247,Arun Keshri,https://play-lh.googleusercontent.com/a/AAcHTtfd6lpVJ576LcxQWGJIYm0n2kGGkAz4ePaammx39qgM=mo,this app is very nice 👍👍👍👍👍👍👍,5,0,5.115.4,2023-08-16 13:52:56,,,5.115.4
392,6204379a-b89d-4e54-b827-048c61e286d5,Mohammadafsar Afsar,https://play-lh.googleusercontent.com/a-/AD_cMMRpoSuiJxSJsfRJmPJ942NpU3nTiHxhaOeoMiZaZ9BAJMqC,bhout acha h must try,4,0,5.115.4,2023-08-16 13:52:52,,,5.115.4
393,ed44a4e4-3e5f-4d31-b7e2-67e38275d2eb,SAMPURNA CHAKMA,https://play-lh.googleusercontent.com/a-/AD_cMMQF_T27TAGwEZFjDOwPo6FKvdO3bJhuPxAkhJ8GfpFVSsE,The app doesn't even open! What?? I need a 100mbps internet speed for using this app!? Ridiculous!,1,0,5.115.4,2023-08-16 13:51:36,,,5.115.4
394,ae911c4f-aafd-4f13-bc15-48fa66da875a,Joyanta Biswas,https://play-lh.googleusercontent.com/a-/AD_cMMSQaWBG75Q28BYApMYO4vv4_An13Twbhu97N-dipLm8Hw,great App,5,0,5.115.4,2023-08-16 13:51:33,,,5.115.4
395,239414d5-14cf-4df1-b39d-082eba3ea12b,Nour Haddad,https://play-lh.googleusercontent.com/a/AAcHTteIn-9tlL7PLnjcv9tn_DaXGCs4cq-s1ovzpw4Qpmo=mo,hi I voted a 5 bc I learned something that I didn't know and other words as well and I am surprised that there is no adds bc half of the apps on earth have adds but this one does not and it a great teaching app.😄🤓,5,0,5.115.4,2023-08-16 13:50:48,,,5.115.4
396,3e485be8-4b6c-43b1-a7f4-eb04076ffd7e,Abhinav,https://play-lh.googleusercontent.com/a-/AD_cMMQYrY_8i0Z8_cVQSx7_SGly8InrkLGbP_IK87UHN9e74iw,Please add an option to revert the old UI and old legendary lessons. and return me the features I had that you shifted to super,1,0,5.115.4,2023-08-16 13:50:35,,,5.115.4
397,4996d051-2d9b-4593-8f6b-118f21e518d7,Bruce,https://play-lh.googleusercontent.com/a/AAcHTtc3hy4vRdOcge9UjqmcG2Icjv3qDc72nti-uxd2jo52=mo,fantastic app. ya all should try it,5,0,5.115.4,2023-08-16 13:50:25,,,5.115.4
398,8208bdf5-c995-45b6-99b9-461397e6e346,Haitam Nazir,https://play-lh.googleusercontent.com/a/AAcHTtfR-a5qJ0sK_QhX9OTLpspVf6IFRfCKAr8tCAdM40c=mo,Duolingo is best aapp,5,0,5.115.4,2023-08-16 13:50:23,,,5.115.4
399,2714ed02-15f2-4f81-9e40-afb000969ca2,PRASANNA RINALD,https://play-lh.googleusercontent.com/a-/AD_cMMSmMwMva_2un6jE4OFuyFV-q0uzyDj7ENOHjBCQrOMD5MM,I'm very thankful to study German here,4,0,5.113.3,2023-08-16 13:47:35,,,5.113.3
400,5875ff3a-e360-4e0d-aef0-c827e35fa63c,Rosie Rawlins,https://play-lh.googleusercontent.com/a/AAcHTteyGKQnwGbzsB3npuRYVMbcx579SwNuvskN7074Cerr=mo,Its amazing and I am so happy I've done it so now I am more prepared for secondary school,5,0,5.115.4,2023-08-16 13:46:22,,,5.115.4
401,427d18dd-d7ac-4623-86c4-54fa764ace18,Naira Naira,https://play-lh.googleusercontent.com/a/AAcHTtf0jVmkERGs9-KNn1I2leJ0batYZatwiFtnaNAflyuI=mo,nice duolingo,5,0,5.114.4,2023-08-16 13:45:25,,,5.114.4
402,7e45009b-d1ac-40e4-972f-3e1f2c647051,Anya Hills,https://play-lh.googleusercontent.com/a-/AD_cMMR089v9oJjVq-uNxG0513XJrl219qKlxSSDudQevEpeSL0,it is great in giving you a good course outline. they repeat stuff enough that it gets in your head even when you think you know it already. which is awesome. I'm getting more audio recognition skills with this app than I am in my highschool Japanese class out of a textbook,5,0,5.115.4,2023-08-16 13:45:17,,,5.115.4
403,8ac8f863-4c84-436e-b022-1cefe1c1831e,Dima Laris,https://play-lh.googleusercontent.com/a-/AD_cMMRKilcY9p3yktbyQu39gnjz30Z8bAAtjIixk3pXVqYuMZ0,Just amazing,5,0,5.115.4,2023-08-16 13:43:53,,,5.115.4
404,a19d2e44-0950-42f1-8ef8-5b5d1477e0b6,Taslima Akter,https://play-lh.googleusercontent.com/a/AAcHTtdciZ509K4u_g-P5L8AsRyYJQFHHRVnbToOr-YQo4SJ=mo,V.V good,1,0,5.115.4,2023-08-16 13:43:37,,,5.115.4
405,b3b8a09d-388d-46a8-9f74-143741a7419b,Samuel Manson,https://play-lh.googleusercontent.com/a-/AD_cMMRg26ZqVhRrdm88nTe0-Iz27TqyFoc0opGdGSRqensKVQU,The best app you'll ever try for learning another language,5,0,5.115.4,2023-08-16 13:42:41,,,5.115.4
406,41db0af6-0dd8-49a4-ad2c-94c901430a5e,Hendri Steyn,https://play-lh.googleusercontent.com/a-/AD_cMMROuelCiLJ70yrRr8CQy17BrIgwhZrLoYm3ihdZT2Mwcys,"Excellent for building basic command of a language for travelling, with intuitive courses (those that I tried) that lead to mastery if added to usage outside the app.",5,0,5.115.4,2023-08-16 13:40:50,,,5.115.4
407,62724837-220f-4f54-af44-a02c0774f77f,Md Munna,https://play-lh.googleusercontent.com/a/AAcHTtdsLGmWhWoppcSFqjdQxyIn7FJXrKtT1tkikC8FOI3O=mo,good app,5,0,5.115.4,2023-08-16 13:39:55,,,5.115.4
408,c84d2069-43db-4e79-9d8f-88231818be7f,Kishore Kishore kumar,https://play-lh.googleusercontent.com/a-/AD_cMMQNBn0Du3vUVY_h_ynXrOWxEVnWdcjwXJLyMfKsnDS0pg,this app is very very very very very brilliant app 😍😍 Iam like this app😀😀,5,0,5.114.4,2023-08-16 13:39:51,,,5.114.4
409,65a264c0-38ca-4d6b-b14e-fcf268bf27eb,erna,https://play-lh.googleusercontent.com/a-/AD_cMMQDMz8nKsIqRjb2QBzHMwc7B62EtL7h7CoYGJlTQ6SoOUA,I LOVE DUOLINGO❗️❗️❗️❗️❗️❗️❗️,5,0,5.113.3,2023-08-16 13:38:25,,,5.113.3
410,1359a163-f238-47ce-8482-3aec9fec9e1b,Sharanya Bhattacharya,https://play-lh.googleusercontent.com/a-/AD_cMMQ5mXY5diY4KO0FDI6xjPx4QF0sHSJBqUaH71UYBok7Cl8,it's very useful app to learn languages faster,5,0,5.115.4,2023-08-16 13:38:08,,,5.115.4
411,ef1a3d91-eed2-4b39-8ab5-0229587a8ff7,Raedisch Linda,https://play-lh.googleusercontent.com/a-/AD_cMMTeM5ioHgm8G6O7A8UzoTGzGCEboBxQy2mHyXI0MJZIMA,There's nothing like an angry owl to encourage language learning.,5,0,5.115.4,2023-08-16 13:38:05,,,5.115.4
412,3924cae3-6ff1-41a5-9722-5f04ee8f79d3,Nelson Ramírez,https://play-lh.googleusercontent.com/a-/AD_cMMQ1XsEk8vlMkbXOPY3kjNf341hA6o4l00s-sUW_g420lj8,it's so good for learn new languages! 👍,5,0,5.115.4,2023-08-16 13:37:28,,,5.115.4
413,b55e47a5-1e39-4364-8f43-84608773b147,Agatha Muoki,https://play-lh.googleusercontent.com/a/AAcHTtcYxLnGbqJze3zeR-mAi71dtPS9hmpBo7Pf5GHmZlaO=mo,Awesome 😎👍,5,0,5.115.4,2023-08-16 13:37:13,,,5.115.4
414,09e3efdb-aabe-46de-9eef-fa9bd43ad524,Brian Wyman,https://play-lh.googleusercontent.com/a-/AD_cMMTuOtlFU9yy2z6cMLS8oERBB3J8plRK2-ANrCnxgI-8ZHQ,"I am learning Spanish, currently on 185 day streak... great app, and I feel like I'm learning quickly... even though I speak like a 5 year old",5,0,5.115.4,2023-08-16 13:36:16,,,5.115.4
415,7ea55aaf-96f9-40e6-b829-109d4c256567,Ershad Hussain,https://play-lh.googleusercontent.com/a-/AD_cMMR8ekX2Z7neB8vI94ydgBbAohobzIZSInmLuHei7MF8VQ,awesome English learning application 💖,4,0,5.115.4,2023-08-16 13:36:08,,,5.115.4
416,1fc0f795-2332-4b41-b7b5-811ac944a04d,Vishu Kumar,https://play-lh.googleusercontent.com/a/AAcHTtf4J_-yjqo9xzllWlF5vA31KEMOmCwwM86eVtbqERev=mo,nice,5,0,5.115.4,2023-08-16 13:36:07,,,5.115.4
417,5b3a1647-7888-45e2-9a2a-cd66ad82fdd0,Pritesh Rao,https://play-lh.googleusercontent.com/a-/AD_cMMQxsuaAMs5YRDYQ6t6JDgAILpiGCqhr51z8xJZdUYQykBQ,nice 👍,5,0,5.115.4,2023-08-16 13:35:41,,,5.115.4
418,3f473855-5d85-4d17-9cf2-ff1bc37b682e,Mosharaf 29,https://play-lh.googleusercontent.com/a-/AD_cMMRZsnmUUo2yIBwfIcSg66pRsFJZfnSLLW44eIyGbYQULLE,Very helpful programme to learn English.,5,0,5.115.4,2023-08-16 13:34:36,,,5.115.4
419,c3e7df6c-e17b-4834-ae9d-33a985afeabc,G Y,https://play-lh.googleusercontent.com/a/AAcHTtcTMEJ73Ee0svbRW0um5B1kEUckfNDNh39MZr_y-nB3=mo,so many ads...it didn't used to be this way,3,0,5.115.4,2023-08-16 13:33:15,,,5.115.4
420,87905ebd-a750-4a9d-9acd-1d9875ee5915,Dharm Dk,https://play-lh.googleusercontent.com/a/AAcHTtfY4dbHVUKroqr0HFKzoTjmNspREkpXZjq-rj42_zMf=mo,good,5,0,5.115.4,2023-08-16 13:33:08,,,5.115.4
421,882ba615-8757-4f72-8e99-bdefcce20587,Tania Agrela,https://play-lh.googleusercontent.com/a/AAcHTtf8GFcHHrmZl1hBqUX72mBQA0CsQenaDYLrbLiU8Zys=mo,This is very good 😁,5,0,5.115.4,2023-08-16 13:32:32,,,5.115.4
422,0f2c5284-c110-424a-84ba-be591a0507f4,Ayan Birla,https://play-lh.googleusercontent.com/a/AAcHTtd4uTX5ZE3FtjRUoJiGCU4uBNcHNLK34nk9eOKPyJOo=mo,My name is Ayan Duolingo se muje achi English shikne ko mil Rahi h thanks for you Duolingo ☺️,4,0,5.114.4,2023-08-16 13:29:34,,,5.114.4
423,2384b3a4-2d73-4a77-9f36-96248784f139,Daniel Rodrigues,https://play-lh.googleusercontent.com/a-/AD_cMMS4Ad7TokfDqlFb1nIUZGHGNKIj0eCHbXEHxibQC8mI8ISU,Great app. I've been using it for 2 years. Note: page turner achievement has been bugged for a couple of months. I'd be nice if the devs could fix it,5,0,5.115.4,2023-08-16 13:29:28,,,5.115.4
424,aad27eef-4510-4156-9f72-c25254cc2921,Sandeep Kumar Adhikary,https://play-lh.googleusercontent.com/a-/AD_cMMT0rMVXLLQSvT6_GMSp-cGKah5Esa2mja1wS3_weUaLgFI,Earlier Duo was interesting but now with unnecessary Ads as well as concept of hearts has spoiled the enthusiasm to learn. Of course Ads are essential for revenue generation but excessive of it creates a damper.,1,0,5.116.4,2023-08-16 13:29:03,,,5.116.4
425,ddf2798a-cebe-494a-b536-72936202a5b9,mhariz ruiz,https://play-lh.googleusercontent.com/a-/AD_cMMSZtek87L-EOuqKTVkFl9JRpph8eXjyMyMzK9pysy2nGw,"Terrible experience, I only downloaded it because I thought I would ""learn"". it turns out I'm literally just playing for the streak and rankings. It's just so disappointing, I've kept the app for months because I thought I'd be ""learning"" and no, that isn't the case, I'm just putting up with what the app be offering, honestly this just only entertains you for a 3 days or so and it gets boring progressively, you'll just be there putting up with the app.",1,0,,2023-08-16 13:28:56,,,
426,a44a9830-eb0a-4a25-a9b5-a2249d823574,nura dera,https://play-lh.googleusercontent.com/a/AAcHTtcl8pJaDIe78yqGzTPailBTAiJqzMSL_fkALQvY-yyq=mo,It would've been 5 star only if you could speak to people in the app.,4,0,5.115.4,2023-08-16 13:28:38,,,5.115.4
427,68a33a23-f6a6-46ef-9130-16500603178b,Oskar Stančiak,https://play-lh.googleusercontent.com/a-/AD_cMMRjX4MPVXECZgMmzkF7yHCMUf3mMBvz6yIqzjphUUeGqA,"It's good. i am learning japanese. If you have friends, buy the Super Duolingo Family Plan, otherwise, not worth it without it.",5,0,5.115.4,2023-08-16 13:27:55,,,5.115.4
428,9c696f93-9baa-44cb-ab37-7563b811095a,Rajnish Patel,https://play-lh.googleusercontent.com/a-/AD_cMMTi0bs2EjVHPvbIoLnmrADsTCA1iAdqdG1RpcDccpmjuo8,this app is prophet 🥰😱👌👌,4,0,5.115.4,2023-08-16 13:27:48,,,5.115.4
429,744da7bf-8aad-4338-8861-fc5c9e169c02,Ivan Beretta,https://play-lh.googleusercontent.com/a/AAcHTtdpDdKgD2zrqLbSQSWhkDl3gvuWCLDX89o82EJtY5uW=mo,me encanta es rre divertido,5,0,5.115.4,2023-08-16 13:27:41,,,5.115.4
